Fecha,Ruta,Efectivo,Tarifa Incompleta,Overpay,Monto Pasajes,Monto Tarjeta Gral,Monto Tarjeta Per,Monto Tarjeta Bpd,Recargas,Recargas Error,Monto Total Efectivo,Monto Total Tarjetas,Pasajes Efectivo,Pasajes Tarjeta Gral,Pasajes Tarjeta Per,Pasajes Bpd,Total Pasajes Tarjeta,Total Pasajes
2021-11-28,A07,1860.5,112.0,93.5,1767.0,707.75,232.75,114.0,0.0,0.0,1972.5,1054.5,186,102,50,24,176,362
2021-11-28,A08,6095.5,394.0,329.0,5766.5,2056.75,337.25,104.5,0.0,0.0,6489.5,2498.5,607,283,74,22,379,986
2021-11-28,A09,1606.0,206.0,86.0,1520.0,418.0,76.0,71.25,0.0,0.0,1812.0,565.25,160,64,18,15,97,257
2021-11-28,A13,2044.5,223.5,144.5,1900.0,565.25,71.25,33.25,0.0,0.0,2268.0,669.75,200,72,15,7,94,294
2021-11-28,A15,2745.0,65.0,132.5,2612.5,1491.5,247.0,61.75,0.0,0.0,2810.0,1800.25,275,208,53,13,274,549
2021-11-28,A16,6267.0,372.5,339.0,5928.0,3315.5,821.75,522.5,0.0,0.0,6639.5,4659.75,624,441,175,110,726,1350
2021-11-28,A17,6620.0,612.0,350.0,6270.0,3192.0,527.25,175.75,0.0,0.0,7232.0,3895.0,660,422,115,37,574,1234
2021-11-28,A18,6166.5,557.5,305.0,5861.5,3310.75,546.25,114.0,0.0,0.0,6724.0,3971.0,617,429,118,24,571,1188
2021-11-28,A19,29572.0,2087.0,1433.0,28139.0,12122.0,1192.25,584.25,0.0,0.0,31659.0,13898.5,2962,1546,254,123,1923,4885
2021-11-28,A20,11828.0,706.5,589.5,11238.5,5334.25,617.5,228.0,0.0,0.0,12534.5,6179.75,1183,683,133,48,864,2047
2021-11-28,A21,14107.5,958.0,703.0,13404.5,6312.75,574.75,171.0,0.0,0.0,15065.5,7058.5,1411,819,124,36,979,2390
2021-11-29,A03,1385.5,76.0,65.0,1320.5,451.25,166.25,133.0,0.0,0.0,1461.5,750.5,139,60,35,28,123,262
2021-11-29,A05,2212.5,93.0,132.0,2080.5,1615.0,228.0,166.25,0.0,0.0,2305.5,2009.25,219,238,53,35,326,545
2021-11-29,A06,7345.5,794.5,382.0,6963.5,6251.0,921.5,422.75,0.0,0.0,8140.0,7595.25,733,881,203,89,1173,1906
2021-11-29,A07,2717.0,132.0,114.0,2603.0,1311.0,422.75,142.5,0.0,0.0,2849.0,1876.25,274,194,94,30,318,592
2021-11-29,A08,8554.0,670.0,460.0,8094.0,4550.5,717.25,223.25,0.0,0.0,9224.0,5491.0,852,641,160,47,848,1700
2021-11-29,A09,1797.5,248.0,87.5,1710.0,774.25,95.0,33.25,0.0,0.0,2045.5,902.5,180,101,22,7,130,310
2021-11-29,A13,3147.5,330.5,193.0,2954.5,722.0,133.0,66.5,0.0,0.0,3478.0,921.5,311,97,29,14,140,451
2021-11-29,A15,4058.0,213.5,182.0,3876.0,4051.75,627.0,218.5,0.0,0.0,4271.5,4897.25,408,597,137,46,780,1188
2021-11-29,A16,6970.0,649.5,339.0,6631.0,4574.25,1225.5,707.75,0.0,0.0,7619.5,6507.5,698,623,267,149,1039,1737
2021-11-29,A17,6564.5,714.5,370.5,6194.0,4237.0,731.5,299.25,0.0,0.0,7279.0,5267.75,652,578,157,63,798,1450
2021-11-29,A18,14437.5,874.0,729.0,13708.5,7438.5,1277.75,498.75,0.0,0.0,15311.5,9215.0,1443,974,284,105,1363,2806
2021-11-29,A19,34896.0,1951.5,1674.5,33221.5,19042.75,2360.75,992.75,0.0,0.0,36847.5,22396.25,3497,2545,506,209,3260,6757
2021-11-29,A20,19188.0,1215.5,957.5,18230.5,10388.25,1567.5,498.75,0.0,0.0,20403.5,12454.5,1919,1372,335,105,1812,3731
2021-11-29,A21,24646.5,1640.0,1134.0,23512.5,13703.75,1377.5,399.0,0.0,0.0,26286.5,15480.25,2475,1789,303,84,2176,4651
2021-11-30,A03,1529.0,56.0,75.5,1453.5,598.5,156.75,209.0,0.0,0.0,1585.0,964.25,153,78,36,44,158,311
2021-11-30,A05,2240.0,168.5,121.5,2118.5,1553.25,280.25,109.25,0.0,0.0,2408.5,1942.75,223,232,63,23,318,541
2021-11-30,A06,4698.5,538.0,262.0,4436.5,5025.5,726.75,289.75,0.0,0.0,5236.5,6042.0,467,687,162,61,910,1377
2021-11-30,A07,2280.5,126.5,105.0,2175.5,1339.5,370.5,171.0,0.0,0.0,2407.0,1881.0,229,198,84,36,318,547
2021-11-30,A08,11700.5,814.5,604.5,11096.0,5229.75,893.0,323.0,0.0,0.0,12515.0,6445.75,1168,733,194,68,995,2163
2021-11-30,A09,979.5,101.5,58.0,921.5,608.0,95.0,28.5,0.0,0.0,1081.0,731.5,97,85,20,6,111,208
2021-11-30,A13,309.0,13.0,14.5,294.5,266.0,33.25,28.5,0.0,0.0,322.0,327.75,31,35,7,6,48,79
2021-11-30,A15,3386.0,253.5,156.0,3230.0,3581.5,560.5,171.0,0.0,0.0,3639.5,4313.0,340,534,128,36,698,1038
2021-11-30,A16,5860.5,447.5,284.0,5576.5,4759.5,1282.5,745.75,0.0,0.0,6308.0,6787.75,587,649,282,157,1088,1675
2021-11-30,A17,3066.5,455.5,159.5,2907.0,2574.5,389.5,123.5,0.0,0.0,3522.0,3087.5,306,363,87,26,476,782
2021-11-30,A18,12253.0,979.5,587.0,11666.0,8056.0,1230.25,351.5,0.0,0.0,13232.5,9637.75,1228,1026,265,74,1365,2593
2021-11-30,A19,31607.0,1855.5,1501.5,30105.5,18795.75,2128.0,826.5,0.0,0.0,33462.5,21750.25,3169,2561,460,174,3195,6364
2021-11-30,A20,22785.0,1340.0,1096.5,21688.5,13171.75,1923.75,650.75,0.0,0.0,24125.0,15746.25,2283,1754,415,137,2306,4589
2021-11-30,A21,23646.5,1271.5,1150.5,22496.0,14345.0,1472.5,451.25,0.0,0.0,24918.0,16268.75,2368,1940,323,95,2358,4726
2021-12-01,A03,1099.0,152.0,63.5,1035.5,503.5,194.75,199.5,0.0,0.0,1251.0,897.75,109,69,44,42,155,264
2021-12-01,A05,2121.5,177.0,98.0,2023.5,1567.5,266.0,137.75,0.0,0.0,2298.5,1971.25,213,235,62,29,326,539
2021-12-01,A06,5262.5,672.0,275.0,4987.5,5690.5,978.5,389.5,0.0,0.0,5934.5,7058.5,525,794,219,82,1095,1620
2021-12-01,A07,2197.5,139.5,98.0,2099.5,1268.25,375.25,137.75,0.0,0.0,2337.0,1781.25,221,194,83,29,306,527
2021-12-01,A08,10134.0,912.0,539.0,9595.0,5168.0,750.5,337.25,0.0,0.0,11046.0,6255.75,1010,730,164,71,965,1975
2021-12-01,A09,1740.0,118.5,77.5,1662.5,731.5,85.5,57.0,0.0,0.0,1858.5,874.0,175,102,19,12,133,308
2021-12-01,A13,427.5,45.5,19.0,408.5,380.0,47.5,9.5,0.0,0.0,473.0,437.0,43,46,10,2,58,101
2021-12-01,A15,4279.0,168.5,194.0,4085.0,4108.75,641.25,171.0,0.0,0.0,4447.5,4921.0,430,612,144,36,792,1222
2021-12-01,A16,5414.5,362.0,265.5,5149.0,4826.0,1268.25,707.75,0.0,0.0,5776.5,6802.0,542,661,281,149,1091,1633
2021-12-01,A17,3293.0,405.0,186.5,3106.5,2318.0,494.0,166.25,0.0,0.0,3698.0,2978.25,327,332,108,35,475,802
2021-12-01,A18,13187.0,940.0,637.5,12549.5,8284.0,1239.75,465.5,0.0,0.0,14127.0,9989.25,1321,1095,272,98,1465,2786
2021-12-01,A19,30932.0,1684.5,1501.0,29431.0,17508.5,2180.25,859.75,0.0,0.0,32616.5,20548.5,3098,2342,467,181,2990,6088
2021-12-01,A20,22960.0,1503.0,1110.0,21850.0,13152.75,2109.0,631.75,0.0,0.0,24463.0,15893.5,2300,1747,453,133,2333,4633
2021-12-01,A21,22609.0,1617.5,1139.0,21470.0,14720.25,1401.25,384.75,0.0,0.0,24226.5,16506.25,2260,1964,308,81,2353,4613
2021-12-02,A03,1431.5,40.5,63.5,1368.0,361.0,123.5,175.75,0.0,0.0,1472.0,660.25,144,49,27,37,113,257
2021-12-02,A05,2227.0,170.0,99.0,2128.0,1676.75,327.75,152.0,0.0,0.0,2397.0,2156.5,224,247,74,32,353,577
2021-12-02,A06,4585.5,481.5,263.0,4322.5,5391.25,788.5,337.25,0.0,0.0,5067.0,6517.0,455,802,177,71,1050,1505
2021-12-02,A07,2423.5,79.0,115.0,2308.5,1182.75,308.75,209.0,0.0,0.0,2502.5,1700.5,243,183,71,44,298,541
2021-12-02,A08,9991.5,1101.0,596.0,9395.5,5025.5,774.25,370.5,0.0,0.0,11092.5,6170.25,989,697,170,78,945,1934
2021-12-02,A09,1576.5,87.5,75.5,1501.0,764.75,142.5,47.5,0.0,0.0,1664.0,954.75,158,101,30,10,141,299
2021-12-02,A13,339.0,36.0,16.0,323.0,261.25,28.5,9.5,0.0,0.0,375.0,299.25,34,32,7,2,41,75
2021-12-02,A15,3269.0,184.0,153.0,3116.0,3505.5,574.75,180.5,0.0,0.0,3453.0,4260.75,328,520,131,38,689,1017
2021-12-02,A16,5397.0,442.5,324.0,5073.0,4275.0,1263.5,650.75,0.0,0.0,5839.5,6189.25,534,587,280,137,1004,1538
2021-12-02,A17,3202.0,406.0,190.5,3011.5,2584.0,517.75,180.5,0.0,0.0,3608.0,3282.25,317,363,113,38,514,831
2021-12-02,A18,12111.0,862.5,578.0,11533.0,7785.25,1140.0,351.5,0.0,0.0,12973.5,9276.75,1214,1018,247,74,1339,2553
2021-12-02,A19,35059.5,1806.0,1619.5,33440.0,19641.25,2436.75,931.0,0.0,0.0,36865.5,23009.0,3520,2628,529,196,3353,6873
2021-12-02,A20,22256.5,1286.5,1100.0,21156.5,12179.0,1781.25,570.0,0.0,0.0,23543.0,14530.25,2227,1600,386,120,2106,4333
2021-12-02,A21,22605.0,1385.0,1106.5,21498.5,14288.0,1415.5,422.75,0.0,0.0,23990.0,16126.25,2263,1915,314,89,2318,4581
2021-12-03,A03,1833.5,140.0,85.5,1748.0,375.25,209.0,175.75,0.0,0.0,1973.5,760.0,184,53,45,37,135,319
2021-12-03,A05,2432.0,136.0,133.0,2299.0,1615.0,313.5,147.25,0.0,0.0,2568.0,2075.75,242,231,69,31,331,573
2021-12-03,A06,6122.5,578.0,308.5,5814.0,5391.25,821.75,365.75,0.0,0.0,6700.5,6578.75,612,797,186,77,1060,1672
2021-12-03,A07,2435.5,165.5,108.0,2327.5,1211.25,399.0,180.5,0.0,0.0,2601.0,1790.75,245,183,88,38,309,554
2021-12-03,A08,12065.5,1242.5,684.5,11381.0,5657.25,836.0,346.75,0.0,0.0,13308.0,6840.0,1198,786,186,73,1045,2243
2021-12-03,A09,2448.0,93.5,111.0,2337.0,821.75,95.0,28.5,0.0,0.0,2541.5,945.25,246,109,21,6,136,382
2021-12-03,A13,293.5,34.5,18.0,275.5,299.25,33.25,23.75,0.0,0.0,328.0,356.25,29,36,7,5,48,77
2021-12-03,A15,3897.0,207.5,173.0,3724.0,3434.25,532.0,266.0,0.0,0.0,4104.5,4232.25,392,492,117,56,665,1057
2021-12-03,A16,5895.0,421.5,309.0,5586.0,4664.5,1235.0,608.0,0.0,0.0,6316.5,6507.5,588,632,269,128,1029,1617
2021-12-03,A17,3672.5,299.5,205.0,3467.5,2655.25,446.5,175.75,0.0,0.0,3972.0,3277.5,365,373,100,37,510,875
2021-12-03,A18,14941.5,874.0,710.5,14231.0,8241.25,1311.0,427.5,0.0,0.0,15815.5,9979.75,1498,1079,291,90,1460,2958
2021-12-03,A19,36598.0,1877.0,1771.0,34827.0,19902.5,2227.75,973.75,0.0,0.0,38475.0,23104.0,3666,2630,481,205,3316,6982
2021-12-03,A20,22350.5,1464.0,1127.5,21223.0,12478.25,1904.75,484.5,0.0,0.0,23814.5,14867.5,2234,1654,408,102,2164,4398
2021-12-03,A21,25730.0,1588.0,1305.5,24424.5,14558.75,1529.5,380.0,0.0,0.0,27318.0,16468.25,2571,1931,333,80,2344,4915
2021-12-04,A03,1076.5,77.5,50.5,1026.0,323.0,118.75,147.25,0.0,0.0,1154.0,589.0,108,46,28,31,105,213
2021-12-04,A05,2439.5,177.0,112.0,2327.5,1377.5,199.5,61.75,0.0,0.0,2616.5,1638.75,245,208,43,13,264,509
2021-12-04,A06,7019.5,564.5,341.0,6678.5,5125.25,684.0,304.0,0.0,0.0,7584.0,6113.25,703,708,150,64,922,1625
2021-12-04,A07,1845.0,89.5,87.5,1757.5,1002.25,209.0,118.75,0.0,0.0,1934.5,1330.0,185,145,46,25,216,401
2021-12-04,A08,11750.0,1040.5,635.0,11115.0,4731.0,494.0,266.0,0.0,0.0,12790.5,5491.0,1170,652,106,56,814,1984
2021-12-04,A09,1091.0,66.5,46.0,1045.0,228.0,19.0,0.0,0.0,0.0,1157.5,247.0,110,39,4,0,43,153
2021-12-04,A13,339.5,27.5,16.5,323.0,209.0,47.5,38.0,0.0,0.0,367.0,294.5,34,26,10,8,44,78
2021-12-04,A15,3704.0,141.0,179.5,3524.5,2873.75,380.0,147.25,0.0,0.0,3845.0,3401.0,371,417,83,31,531,902
2021-12-04,A16,5305.0,265.5,260.5,5044.5,3705.0,1011.75,527.25,0.0,0.0,5570.5,5244.0,531,508,222,111,841,1372
2021-12-04,A17,3481.5,275.0,185.0,3296.5,1904.75,342.0,123.5,0.0,0.0,3756.5,2370.25,347,268,75,26,369,716
2021-12-04,A18,11600.5,970.5,580.5,11020.0,6930.25,874.0,342.0,0.0,0.0,12571.0,8146.25,1160,928,195,72,1195,2355
2021-12-04,A19,28668.0,1600.0,1431.5,27236.5,14934.0,1444.0,522.5,0.0,0.0,30268.0,16900.5,2867,2004,313,110,2427,5294
2021-12-04,A20,19044.5,1346.0,985.0,18059.5,10288.5,1220.75,441.75,0.0,0.0,20390.5,11951.0,1901,1389,262,93,1744,3645
2021-12-04,A21,21302.5,1242.0,1086.5,20216.0,12687.25,874.0,361.0,0.0,0.0,22544.5,13922.25,2128,1659,195,76,1930,4058
2021-12-05,A03,1244.5,79.0,57.0,1187.5,769.5,237.5,166.25,0.0,0.0,1323.5,1173.25,125,106,52,35,193,318
2021-12-05,A05,2374.5,167.0,113.5,2261.0,1083.0,247.0,90.25,0.0,0.0,2541.5,1420.25,238,160,53,19,232,470
2021-12-05,A06,5419.0,413.5,251.0,5168.0,2294.25,413.25,223.25,0.0,0.0,5832.5,2930.75,544,316,90,47,453,997
2021-12-05,A07,2250.5,140.0,94.0,2156.5,945.25,223.25,152.0,0.0,0.0,2390.5,1320.5,227,121,49,32,202,429
2021-12-05,A08,10697.0,943.5,560.5,10136.5,3956.75,579.5,237.5,0.0,0.0,11640.5,4773.75,1067,520,126,50,696,1763
2021-12-05,A09,1109.0,58.0,45.0,1064.0,228.0,57.0,38.0,0.0,0.0,1167.0,323.0,112,30,12,8,50,162
2021-12-05,A13,149.5,22.0,7.0,142.5,42.75,23.75,14.25,0.0,0.0,171.5,80.75,15,5,5,3,13,28
2021-12-05,A15,3946.5,129.5,213.0,3733.5,2237.25,289.75,99.75,0.0,0.0,4076.0,2626.75,393,306,66,21,393,786
2021-12-05,A16,4176.5,321.5,215.0,3961.5,2322.75,574.75,289.75,0.0,0.0,4498.0,3187.25,417,309,126,61,496,913
2021-12-05,A17,3697.5,325.0,201.5,3496.0,1866.75,427.5,137.75,0.0,0.0,4022.5,2432.0,368,247,92,29,368,736
2021-12-05,A18,7757.5,428.0,404.5,7353.0,3990.0,503.5,209.0,0.0,0.0,8185.5,4702.5,774,502,109,44,655,1429
2021-12-05,A19,30064.5,1577.5,1431.5,28633.0,12217.0,1244.5,441.75,0.0,0.0,31642.0,13903.25,3014,1577,267,93,1937,4951
2021-12-05,A20,16639.5,1159.5,850.5,15789.0,7657.0,902.5,308.75,0.0,0.0,17799.0,8868.25,1662,1005,197,65,1267,2929
2021-12-05,A21,16111.0,867.0,806.5,15304.5,7205.75,631.75,247.0,0.0,0.0,16978.0,8084.5,1611,931,138,52,1121,2732
2021-12-06,A03,2318.5,84.5,105.0,2213.5,912.0,232.75,171.0,0.0,0.0,2403.0,1315.75,233,120,49,36,205,438
2021-12-06,A05,1593.5,48.0,73.5,1520.0,1049.75,194.75,85.5,0.0,0.0,1641.5,1330.0,160,164,44,18,226,386
2021-12-06,A06,7591.0,532.0,380.5,7210.5,5576.5,983.25,370.5,0.0,0.0,8123.0,6930.25,759,811,218,78,1107,1866
2021-12-06,A07,2809.5,95.5,140.0,2669.5,1102.0,418.0,232.75,0.0,0.0,2905.0,1752.75,281,165,90,49,304,585
2021-12-06,A08,11766.5,1254.5,594.5,11172.0,5381.75,855.0,280.25,0.0,0.0,13021.0,6517.0,1176,719,188,59,966,2142
2021-12-06,A09,800.5,10.0,31.0,769.5,256.5,38.0,14.25,0.0,0.0,810.5,308.75,81,35,8,3,46,127
2021-12-06,A13,179.5,35.0,8.5,171.0,209.0,57.0,28.5,0.0,0.0,214.5,294.5,18,24,13,6,43,61
2021-12-06,A15,3997.0,347.0,187.5,3809.5,3600.5,636.5,190.0,0.0,0.0,4344.0,4427.0,401,524,141,40,705,1106
2021-12-06,A16,5230.0,284.0,280.5,4949.5,4650.25,1311.0,565.25,0.0,0.0,5514.0,6526.5,521,631,283,119,1033,1554
2021-12-06,A17,3151.5,343.0,159.0,2992.5,2384.5,494.0,156.75,0.0,0.0,3494.5,3035.25,315,341,112,33,486,801
2021-12-06,A18,15627.0,863.5,740.5,14886.5,8854.0,1311.0,470.25,0.0,0.0,16490.5,10635.25,1567,1158,288,99,1545,3112
2021-12-06,A19,34377.0,1773.0,1659.0,32718.0,18957.25,2460.5,793.25,0.0,0.0,36150.0,22211.0,3444,2542,531,167,3240,6684
2021-12-06,A20,22294.5,1734.0,1119.0,21175.5,12606.5,1942.75,665.0,0.0,0.0,24028.5,15214.25,2229,1669,426,140,2235,4464
2021-12-06,A21,23693.0,1613.0,1159.0,22534.0,13860.5,1406.0,479.75,0.0,0.0,25306.0,15746.25,2372,1838,310,101,2249,4621
2021-12-07,A03,2800.0,195.5,149.5,2650.5,631.75,270.75,308.75,0.0,0.0,2995.5,1211.25,279,87,58,65,210,489
2021-12-07,A05,2615.0,38.0,116.5,2498.5,1539.0,342.0,109.25,0.0,0.0,2653.0,1990.25,263,232,75,23,330,593
2021-12-07,A06,5418.5,438.0,288.5,5130.0,5234.5,712.5,242.25,0.0,0.0,5856.5,6189.25,540,736,164,51,951,1491
2021-12-07,A07,2247.5,88.0,119.5,2128.0,1197.0,356.25,156.75,0.0,0.0,2335.5,1710.0,224,185,80,33,298,522
2021-12-07,A08,11203.5,1057.5,611.0,10592.5,5153.75,769.5,280.25,0.0,0.0,12261.0,6203.5,1115,703,168,59,930,2045
2021-12-07,A09,1644.0,108.0,76.5,1567.5,646.0,90.25,33.25,0.0,0.0,1752.0,769.5,165,85,20,7,112,277
2021-12-07,A13,370.0,42.5,18.5,351.5,242.25,47.5,23.75,0.0,0.0,412.5,313.5,37,31,10,5,46,83
2021-12-07,A15,4311.5,337.5,207.5,4104.0,4840.25,669.75,175.75,0.0,0.0,4649.0,5685.75,432,683,149,37,869,1301
2021-12-07,A16,4808.0,384.5,248.0,4560.0,4802.25,1320.5,712.5,0.0,0.0,5192.5,6835.25,480,651,289,150,1090,1570
2021-12-07,A17,3098.0,324.0,162.5,2935.5,2375.0,551.0,142.5,0.0,0.0,3422.0,3068.5,309,344,121,30,495,804
2021-12-07,A18,11749.5,872.0,577.5,11172.0,8075.0,1135.25,361.0,0.0,0.0,12621.5,9571.25,1176,1054,248,76,1378,2554
2021-12-07,A19,30920.5,1663.0,1556.0,29364.5,19413.25,2356.0,726.75,0.0,0.0,32583.5,22496.0,3091,2654,512,153,3319,6410
2021-12-07,A20,21078.0,1565.0,1071.0,20007.0,13395.0,1952.25,612.75,0.0,0.0,22643.0,15960.0,2106,1769,419,129,2317,4423
2021-12-07,A21,21755.0,1563.0,1054.5,20700.5,13233.5,1330.0,308.75,0.0,0.0,23318.0,14872.25,2179,1766,292,65,2123,4302
2021-12-08,A03,1558.0,77.5,76.0,1482.0,484.5,147.25,237.5,0.0,0.0,1635.5,869.25,156,63,31,50,144,300
2021-12-08,A05,2676.0,61.0,120.5,2555.5,1448.75,375.25,147.25,0.0,0.0,2737.0,1971.25,269,217,82,31,330,599
2021-12-08,A06,5684.5,443.5,260.0,5424.5,5614.5,745.75,342.0,0.0,0.0,6128.0,6702.25,571,806,175,72,1053,1624
2021-12-08,A07,2366.5,116.0,105.5,2261.0,1211.25,318.25,171.0,0.0,0.0,2482.5,1700.5,238,176,72,36,284,522
2021-12-08,A08,12964.0,1137.5,671.0,12293.0,5419.75,964.25,280.25,0.0,0.0,14101.5,6664.25,1294,739,212,59,1010,2304
2021-12-08,A09,1911.5,124.5,87.5,1824.0,707.75,99.75,33.25,0.0,0.0,2036.0,840.75,192,93,22,7,122,314
2021-12-08,A13,309.5,30.5,15.0,294.5,242.25,57.0,19.0,0.0,0.0,340.0,318.25,31,29,12,4,45,76
2021-12-08,A15,3318.0,170.0,164.0,3154.0,3695.5,503.5,128.25,0.0,0.0,3488.0,4327.25,332,551,117,27,695,1027
2021-12-08,A16,4658.0,333.5,202.5,4455.5,4954.25,1368.0,717.25,0.0,0.0,4991.5,7039.5,469,676,298,151,1125,1594
2021-12-08,A17,2758.0,308.5,174.0,2584.0,2641.0,570.0,128.25,0.0,0.0,3066.5,3339.25,272,378,121,27,526,798
2021-12-08,A18,16115.5,954.5,811.0,15304.5,9737.5,1496.25,503.5,0.0,0.0,17070.0,11737.25,1611,1259,325,106,1690,3301
2021-12-08,A19,28365.5,1636.5,1357.0,27008.5,18895.5,1995.0,707.75,0.0,0.0,30002.0,21598.25,2843,2534,436,149,3119,5962
2021-12-08,A20,20408.5,1392.5,1009.5,19399.0,13452.0,1790.75,560.5,0.0,0.0,21801.0,15803.25,2042,1779,382,118,2279,4321
2021-12-08,A21,21575.5,1498.5,1017.5,20558.0,14107.5,1296.75,403.75,0.0,0.0,23074.0,15808.0,2164,1921,289,85,2295,4459
2021-12-09,A03,1913.0,146.0,89.0,1824.0,617.5,232.75,180.5,0.0,0.0,2059.0,1030.75,192,79,50,38,167,359
2021-12-09,A05,2021.0,32.5,92.5,1928.5,1486.75,356.25,118.75,0.0,0.0,2053.5,1961.75,203,219,79,25,323,526
2021-12-09,A06,5451.5,485.5,274.0,5177.5,6004.0,627.0,261.25,0.0,0.0,5937.0,6892.25,545,852,143,55,1050,1595
2021-12-09,A07,2341.5,97.0,109.0,2232.5,1263.5,337.25,109.25,0.0,0.0,2438.5,1710.0,235,195,72,23,290,525
2021-12-09,A08,9639.5,994.0,491.0,9148.5,5115.75,807.5,228.0,0.0,0.0,10633.5,6151.25,963,704,178,48,930,1893
2021-12-09,A09,1835.5,96.5,87.5,1748.0,674.5,52.25,57.0,0.0,0.0,1932.0,783.75,184,90,13,12,115,299
2021-12-09,A13,329.0,40.0,15.5,313.5,318.25,38.0,38.0,0.0,0.0,369.0,394.25,33,39,8,8,55,88
2021-12-09,A15,3225.5,302.5,157.0,3068.5,3353.5,437.0,118.75,0.0,0.0,3528.0,3909.25,323,486,99,25,610,933
2021-12-09,A16,4635.5,424.5,237.0,4398.5,4925.75,1301.5,589.0,0.0,0.0,5060.0,6816.25,463,669,298,124,1091,1554
2021-12-09,A17,2714.5,340.0,159.0,2555.5,2569.75,498.75,147.25,0.0,0.0,3054.5,3215.75,269,364,111,31,506,775
2021-12-09,A18,11685.5,821.0,561.0,11124.5,7994.25,1049.75,365.75,0.0,0.0,12506.5,9409.75,1171,1037,232,77,1346,2517
2021-12-09,A19,32102.5,1968.0,1598.0,30504.5,20045.0,2280.0,864.5,0.0,0.0,34070.5,23189.5,3211,2640,496,182,3318,6529
2021-12-09,A20,19344.5,1286.0,971.5,18373.0,12977.0,1757.5,684.0,0.0,0.0,20630.5,15418.5,1934,1738,378,144,2260,4194
2021-12-09,A21,21802.0,1640.0,1111.0,20691.0,14891.25,1372.75,408.5,0.0,0.0,23442.0,16672.5,2178,2007,307,86,2400,4578
2021-12-10,A03,1503.5,83.5,69.0,1434.5,437.0,194.75,185.25,0.0,0.0,1587.0,817.0,151,64,42,39,145,296
2021-12-10,A05,1732.0,91.0,79.0,1653.0,1277.75,280.25,118.75,0.0,0.0,1823.0,1676.75,174,202,60,25,287,461
2021-12-10,A06,6571.5,466.5,320.5,6251.0,6341.25,660.25,342.0,0.0,0.0,7038.0,7343.5,658,900,145,72,1117,1775
2021-12-10,A07,1966.0,133.5,113.5,1852.5,1325.25,327.75,128.25,0.0,0.0,2099.5,1781.25,195,200,71,27,298,493
2021-12-10,A08,10686.5,1189.5,616.5,10070.0,4973.25,840.75,389.5,0.0,0.0,11876.0,6203.5,1060,693,182,82,957,2017
2021-12-10,A09,2293.0,154.0,117.5,2175.5,907.25,99.75,33.25,0.0,0.0,2447.0,1040.25,229,138,24,7,169,398
2021-12-10,A13,260.0,53.5,13.0,247.0,342.0,71.25,23.75,0.0,0.0,313.5,437.0,26,41,17,5,63,89
2021-12-10,A15,4281.0,241.0,215.0,4066.0,3567.25,584.25,185.25,0.0,0.0,4522.0,4336.75,428,512,127,39,678,1106
2021-12-10,A16,5878.5,310.0,302.0,5576.5,5267.75,1168.5,745.75,0.0,0.0,6188.5,7182.0,587,719,258,157,1134,1721
2021-12-10,A17,2833.0,363.0,154.0,2679.0,2493.75,465.5,133.0,0.0,0.0,3196.0,3092.25,282,363,102,28,493,775
2021-12-10,A18,13393.0,1099.0,672.5,12720.5,8364.75,1201.75,370.5,0.0,0.0,14492.0,9937.0,1339,1091,266,78,1435,2774
2021-12-10,A19,33830.5,1837.0,1606.5,32224.0,19275.5,2161.25,669.75,0.0,0.0,35667.5,22106.5,3392,2526,468,141,3135,6527
2021-12-10,A20,20175.0,1272.0,947.0,19228.0,11746.75,1667.25,484.5,0.0,0.0,21447.0,13898.5,2024,1569,363,102,2034,4058
2021-12-10,A21,24138.0,1537.5,1195.5,22942.5,14772.5,1387.0,266.0,0.0,0.0,25675.5,16425.5,2415,1998,310,56,2364,4779
2021-12-11,A03,1741.0,154.5,97.5,1643.5,546.25,190.0,152.0,0.0,0.0,1895.5,888.25,173,75,41,32,148,321
2021-12-11,A05,2034.5,56.5,87.0,1947.5,1197.0,256.5,95.0,0.0,0.0,2091.0,1548.5,205,180,55,20,255,460
2021-12-11,A06,6458.5,531.0,340.5,6118.0,4607.5,584.25,223.25,0.0,0.0,6989.5,5415.0,644,651,129,47,827,1471
2021-12-11,A07,2374.5,104.5,113.5,2261.0,1182.75,308.75,175.75,0.0,0.0,2479.0,1667.25,238,167,68,37,272,510
2021-12-11,A08,11688.5,900.5,611.5,11077.0,4883.0,598.5,280.25,0.0,0.0,12589.0,5761.75,1166,647,133,59,839,2005
2021-12-11,A09,4781.5,258.0,240.5,4541.0,2128.0,213.75,76.0,0.0,0.0,5039.5,2417.75,478,280,48,16,344,822
2021-12-11,A13,310.0,18.0,15.5,294.5,161.5,14.25,57.0,0.0,0.0,328.0,232.75,31,18,4,12,34,65
2021-12-11,A15,3842.0,289.0,184.5,3657.5,3453.25,384.75,114.0,0.0,0.0,4131.0,3952.0,385,478,86,24,588,973
2021-12-11,A16,5856.0,451.0,308.0,5548.0,4398.5,954.75,589.0,0.0,0.0,6307.0,5942.25,584,594,211,124,929,1513
2021-12-11,A17,2329.5,259.5,116.0,2213.5,1529.5,218.5,61.75,0.0,0.0,2589.0,1809.75,233,238,50,13,301,534
2021-12-11,A18,9168.5,520.5,466.5,8702.0,5586.0,674.5,266.0,0.0,0.0,9689.0,6526.5,916,739,146,56,941,1857
