Fecha,Unidad,Total Viajes,Total Vueltas,Km Programados,Km Vacios,Km Realizados
01/09/2025,AM-75     ,546,273,15542.54,1084.6,14457.94
01/09/2025,AM-76     ,3,1.5,48,0,48
01/09/2025,AM-77     ,181,90.5,2568.8,24.8,2544
01/09/2025,AM-86     ,1433,716.5,5273.96,180,5093.96
01/09/2025,TM-002    ,588,294,8583.2,103.2,8480
01/09/2025,TM-003    ,408,204,5945.6,89.6,5856
01/09/2025,TM-004    ,469,234.5,6818.8,114.8,6704
01/09/2025,TM-005    ,470,235,6819.2,67.2,6752
01/09/2025,TM-007    ,557,278.5,7977.2,89.2,7888
01/09/2025,TM-008    ,464,232,6748.4,76.4,6672
01/09/2025,TM-010    ,526,263,7620.8,52.8,7568
01/09/2025,TM-012    ,541,270.5,7893.2,101.2,7792
01/09/2025,TM-013    ,570,285,8122,58,8064
01/09/2025,TM-014    ,234,117,3323.2,27.2,3296
01/09/2025,TM-015    ,499,249.5,7246.4,78.4,7168
01/09/2025,TM-016    ,324,162,4778.8,26.8,4752
01/09/2025,TM-017    ,463,231.5,6722.4,50.4,6672
01/09/2025,TM-018    ,443,221.5,6370.8,34.8,6336
01/09/2025,TM-019    ,494,247,7204.8,132.8,7072
01/09/2025,TM-024    ,420,210,6050,50,6000
01/09/2025,TM-025    ,484,242,6948.8,52.8,6896
01/09/2025,TM-026    ,130,65,1934.4,46.4,1888
01/09/2025,TM-027    ,573,286.5,8406,134,8272
01/09/2025,TM-029    ,469,234.5,6750.8,78.8,6672
01/09/2025,TM-030    ,186,93,2726.8,22.8,2704
01/09/2025,TM-031    ,399,199.5,5776.4,80.4,5696
01/09/2025,TM-032    ,475,237.5,6899.2,83.2,6816
01/09/2025,TM-033    ,336,168,4893.6,61.6,4832
01/09/2025,TM-034    ,482,241,7010.8,82.8,6928
01/09/2025,TM-035    ,379,189.5,5457.2,81.2,5376
01/09/2025,TM-038    ,456,228,6626.8,82.8,6544
01/09/2025,TM-039    ,379,189.5,5566,62,5504
01/09/2025,TM-040    ,92,46,1332,20,1312
01/09/2025,TM-041    ,529,264.5,7670.4,134.4,7536
01/09/2025,TM-046    ,339,169.5,4925.6,45.6,4880
01/09/2025,TM-047    ,297,148.5,4224.4,128.4,4096
01/09/2025,TM-048    ,253,126.5,3502.8,46.8,3456
01/09/2025,TM-049    ,279,139.5,3935.2,79.2,3856
01/09/2025,TM-050    ,387,193.5,5648.4,112.4,5536
01/09/2025,TM-055    ,383,191.5,5545.6,41.6,5504
01/09/2025,TM-056    ,495,247.5,7324.8,156.8,7168
01/09/2025,TM-057    ,485,242.5,7090,50,7040
01/09/2025,TM-058    ,396,198,5838.8,94.8,5744
01/09/2025,TM-059    ,481,240.5,7020.8,76.8,6944
01/09/2025,TM-060    ,577,288.5,8453.2,69.2,8384
01/09/2025,TM-061    ,590,295,8630.4,86.4,8544
01/09/2025,TM-062    ,522,261,7734.4,118.4,7616
01/09/2025,TM-063    ,514,257,7508.4,100.4,7408
01/09/2025,TM-064    ,429,214.5,6318.4,30.4,6288
01/09/2025,TM-065    ,604,302,8849.6,129.6,8720
01/09/2025,TM-066    ,447,223.5,6418.8,18.8,6400
01/09/2025,TM-072    ,458,229,6800.8,144.8,6656
01/09/2025,TM-073    ,586,293,8566.8,102.8,8464
01/09/2025,TM-074    ,513,256.5,7574.4,102.4,7472
01/09/2025,TM-075    ,531,265.5,7904.8,80.8,7824
01/09/2025,TM-076    ,563,281.5,8365.6,141.6,8224
01/10/2025,          ,2,1,46.4,23.4,23
01/10/2025,AM-01     ,674,337,19065.71,1713.23,17352.48
01/10/2025,AM-02     ,1318,659,6641.63,177.5,6464.13
01/10/2025,AM-020    ,6,3,113.1,0,113.1
01/10/2025,AM-03     ,659,329.5,6220.25,438.41,5781.84
01/10/2025,AM-04     ,782,391,7256.85,542.2,6714.65
01/10/2025,AM-05     ,551,275.5,9994.23,1202.47,8791.76
01/10/2025,AM-06     ,591,295.5,18430.4,1358.16,17072.24
01/10/2025,AM-068    ,27,13.5,354.8,34.8,320
01/10/2025,AM-07     ,650,325,8130.37,890.2,7240.17
01/10/2025,AM-071    ,32,16,496.8,16.8,480
01/10/2025,AM-072    ,1,0.5,16,0,16
01/10/2025,AM-076    ,401,200.5,5809.6,97.6,5712
01/10/2025,AM-077    ,20,10,242.4,18.4,224
01/10/2025,AM-08     ,803,401.5,9224.28,738.17,8486.11
01/10/2025,AM-09     ,556,278,9431.15,765.7,8665.45
01/10/2025,AM-10     ,683,341.5,20042.4,1553.2,18489.2
01/10/2025,AM-11     ,349,174.5,6826.1,98,6728.1
01/10/2025,AM-12     ,954,477,5235.44,456.55,4778.89
01/10/2025,AM-13     ,546,273,9546.71,1144.1,8402.61
01/10/2025,AM-14     ,735,367.5,6911.9,607.05,6304.85
01/10/2025,AM-15     ,577,288.5,17039,1236.35,15802.65
01/10/2025,AM-16     ,531,265.5,8603.09,743.3,7859.79
01/10/2025,AM-17     ,523,261.5,9885.7,1028.5,8857.2
01/10/2025,AM-18     ,696,348,7269.5,563.2,6706.3
01/10/2025,AM-19     ,1398,699,6627,132.16,6494.84
01/10/2025,AM-20     ,479,239.5,8232.02,834.1,7397.92
01/10/2025,AM-21     ,500,250,9180.57,1302.96,7877.61
01/10/2025,AM-22     ,673,336.5,6753.23,514.25,6238.98
01/10/2025,AM-23     ,665,332.5,9071.67,809.5,8262.17
01/10/2025,AM-24     ,729,364.5,19609.72,1450.45,18159.27
01/10/2025,AM-25     ,589,294.5,7473.06,636.92,6836.14
01/10/2025,AM-26     ,647,323.5,9115.85,887.2,8228.65
01/10/2025,AM-27     ,640,320,8994.31,701.1,8293.21
01/10/2025,AM-28     ,599,299.5,10705.12,928.7,9776.42
01/10/2025,AM-29     ,560,280,7899.72,624.7,7275.02
01/10/2025,AM-30     ,591,295.5,9194.76,814.9,8379.86
01/10/2025,AM-31     ,669,334.5,9506.57,871.8,8634.77
01/10/2025,AM-32     ,624,312,8926.17,925.4,8000.77
01/10/2025,AM-33     ,586,293,8628.35,763.15,7865.2
01/10/2025,AM-34     ,725,362.5,21267.9,1596.5,19671.4
01/10/2025,AM-35     ,388,194,7263.64,222.25,7041.39
01/10/2025,AM-36     ,615,307.5,7621.99,538.15,7083.84
01/10/2025,AM-37     ,767,383.5,3920.91,305.8,3615.11
01/10/2025,AM-38     ,878,439,5405.99,398.9,5007.09
01/10/2025,AM-39     ,571,285.5,11218.3,1000.6,10217.7
01/10/2025,AM-40     ,772,386,7852.38,821.05,7031.33
01/10/2025,AM-41     ,1561,780.5,6260.45,306.33,5954.12
01/10/2025,AM-42     ,1656,828,6621.1,315.35,6305.75
01/10/2025,AM-43     ,481,240.5,9240.4,759.75,8480.65
01/10/2025,AM-44     ,908,454,4777.91,398.33,4379.58
01/10/2025,AM-45     ,592,296,17071.14,1467.9,15603.24
01/10/2025,AM-46     ,578,289,10800.85,909.15,9891.7
01/10/2025,AM-47     ,1377,688.5,6280.74,261.53,6019.21
01/10/2025,AM-48     ,1343,671.5,5335.82,259.19,5076.63
01/10/2025,AM-49     ,1258,629,4844.15,26.1,4818.05
01/10/2025,AM-50     ,1359,679.5,5035.65,26.4,5009.25
01/10/2025,AM-51     ,1269,634.5,4832.6,25.3,4807.3
01/10/2025,AM-52     ,796,398,3598.05,23.6,3574.45
01/10/2025,AM-53     ,1128,564,4599.18,52.75,4546.43
01/10/2025,AM-54     ,244,122,986.97,12.9,974.07
01/10/2025,AM-55     ,1230,615,4683.5,25.6,4657.9
01/10/2025,AM-56     ,422,211,12496.2,900.9,11595.3
01/10/2025,AM-57     ,524,262,8897.34,1145.4,7751.94
01/10/2025,AM-58     ,624,312,11523.02,1205.2,10317.82
01/10/2025,AM-59     ,519,259.5,8285.34,684,7601.34
01/10/2025,AM-60     ,605,302.5,18300.51,1431.45,16869.06
01/10/2025,AM-61     ,393,196.5,7851.3,161.8,7689.5
01/10/2025,AM-62     ,487,243.5,11626.65,819.5,10807.15
01/10/2025,AM-63     ,308,154,5997.2,84.9,5912.3
01/10/2025,AM-64     ,564,282,6299.76,487.81,5811.95
01/10/2025,AM-65     ,538,269,5994.64,507.76,5486.88
01/10/2025,AM-66     ,579,289.5,6832.52,633.16,6199.36
01/10/2025,AM-67     ,582,291,7040,633.28,6406.72
01/10/2025,AM-68     ,274,137,3979.2,43.2,3936
01/10/2025,AM-69     ,589,294.5,17827.7,1023.9,16803.8
01/10/2025,AM-70     ,386,193,5554.8,130.8,5424
01/10/2025,AM-71     ,455,227.5,6600.8,152.8,6448
01/10/2025,AM-72     ,221,110.5,3069.6,77.6,2992
01/10/2025,AM-73     ,497,248.5,13545.3,1138.25,12407.05
01/10/2025,AM-74     ,552,276,16804.2,1196.65,15607.55
01/10/2025,AM-75     ,576,288,17739.6,1377.6,16362
01/10/2025,AM-76     ,1,0.5,16,0,16
01/10/2025,AM-77     ,206,103,2954,58,2896
01/10/2025,AM-86     ,1385,692.5,5097.14,172,4925.14
01/10/2025,TM-002    ,356,178,5145.2,57.2,5088
01/10/2025,TM-003    ,448,224,6513.6,49.6,6464
01/10/2025,TM-004    ,223,111.5,3240.8,24.8,3216
01/10/2025,TM-005    ,527,263.5,7560,104,7456
01/10/2025,TM-007    ,554,277,8133.2,133.2,8000
01/10/2025,TM-008    ,547,273.5,7958,86,7872
01/10/2025,TM-010    ,535,267.5,7764.8,36.8,7728
01/10/2025,TM-012    ,585,292.5,8517.6,53.6,8464
01/10/2025,TM-013    ,255,127.5,3738.8,90.8,3648
01/10/2025,TM-014    ,373,186.5,5424,112,5312
01/10/2025,TM-015    ,399,199.5,5728.8,32.8,5696
01/10/2025,TM-016    ,473,236.5,6850.8,50.8,6800
01/10/2025,TM-017    ,377,188.5,5549.6,61.6,5488
01/10/2025,TM-018    ,439,219.5,6463.6,79.6,6384
01/10/2025,TM-019    ,576,288,8342.4,38.4,8304
01/10/2025,TM-024    ,439,219.5,6386,82,6304
01/10/2025,TM-025    ,488,244,6982,70,6912
01/10/2025,TM-026    ,435,217.5,6211.6,35.6,6176
01/10/2025,TM-027    ,490,245,7122.8,66.8,7056
01/10/2025,TM-028    ,475,237.5,6884,84,6800
01/10/2025,TM-029    ,377,188.5,5549.6,61.6,5488
01/10/2025,TM-030    ,527,263.5,7685.2,133.2,7552
01/10/2025,TM-031    ,535,267.5,7891.6,131.6,7760
01/10/2025,TM-032    ,553,276.5,7928.8,72.8,7856
01/10/2025,TM-033    ,254,127,3597.2,109.2,3488
01/10/2025,TM-034    ,579,289.5,8313.2,89.2,8224
01/10/2025,TM-035    ,329,164.5,4765.6,45.6,4720
01/10/2025,TM-038    ,403,201.5,5840,64,5776
01/10/2025,TM-039    ,364,182,5371.6,11.6,5360
01/10/2025,TM-040    ,137,68.5,1974,22,1952
01/10/2025,TM-041    ,432,216,6242,66,6176
01/10/2025,TM-046    ,448,224,6482.4,50.4,6432
01/10/2025,TM-047    ,87,43.5,1173.6,5.6,1168
01/10/2025,TM-048    ,417,208.5,5857.6,129.6,5728
01/10/2025,TM-049    ,386,193,5600.8,96.8,5504
01/10/2025,TM-050    ,369,184.5,5328,64,5264
01/10/2025,TM-055    ,585,292.5,8644.8,116.8,8528
01/10/2025,TM-056    ,561,280.5,8213.6,101.6,8112
01/10/2025,TM-057    ,534,267,7843.2,67.2,7776
01/10/2025,TM-058    ,592,296,8782,110,8672
01/10/2025,TM-059    ,546,273,8078.8,174.8,7904
01/10/2025,TM-060    ,95,47.5,1410.8,2.8,1408
01/10/2025,TM-061    ,559,279.5,8270.8,158.8,8112
01/10/2025,TM-062    ,691,345.5,10268.8,204.8,10064
01/10/2025,TM-063    ,480,240,7041.6,65.6,6976
01/10/2025,TM-064    ,602,301,8868,36,8832
01/10/2025,TM-065    ,585,292.5,8560.4,96.4,8464
01/10/2025,TM-066    ,529,264.5,7648.8,96.8,7552
01/10/2025,TM-072    ,477,238.5,6864,112,6752
01/10/2025,TM-073    ,89,44.5,1299.6,19.6,1280
01/10/2025,TM-074    ,463,231.5,6769.6,65.6,6704
01/10/2025,TM-075    ,561,280.5,8260,84,8176
01/10/2025,TM-076    ,545,272.5,8020,100,7920
01/11/2025,          ,15,7.5,224.4,0.4,224
01/11/2025,AM-01     ,647,323.5,19801.46,1527.65,18273.81
01/11/2025,AM-02     ,1318,659,6032.44,61.9,5970.54
01/11/2025,AM-03     ,665,332.5,6983.33,553.8,6429.53
01/11/2025,AM-04     ,737,368.5,7389.77,560.3,6829.47
01/11/2025,AM-05     ,534,267,8821.61,984,7837.61
01/11/2025,AM-06     ,638,319,18163.71,1555.75,16607.96
01/11/2025,AM-068    ,1,0.5,16,0,16
01/11/2025,AM-07     ,528,264,9912.4,966.48,8945.92
01/11/2025,AM-070    ,8,4,96.8,0.8,96
01/11/2025,AM-071    ,8,4,96.8,0.8,96
01/11/2025,AM-072    ,13,6.5,176.8,0.8,176
01/11/2025,AM-076    ,157,78.5,2241.6,33.6,2208
01/11/2025,AM-077    ,6,3,96,0,96
01/11/2025,AM-08     ,263,131.5,4293.8,295.56,3998.24
01/11/2025,AM-09     ,513,256.5,8565.99,782.65,7783.34
01/11/2025,AM-10     ,611,305.5,18763.26,1411.05,17352.21
01/11/2025,AM-11     ,331,165.5,6522.3,149.8,6372.5
01/11/2025,AM-12     ,846,423,4767.7,489.9,4277.8
01/11/2025,AM-13     ,569,284.5,9839.74,973.55,8866.19
01/11/2025,AM-14     ,716,358,6644.8,472.45,6172.35
01/11/2025,AM-15     ,636,318,18245.25,1398.95,16846.3
01/11/2025,AM-16     ,520,260,7905.77,808.68,7097.09
01/11/2025,AM-17     ,541,270.5,10639.44,1109.2,9530.24
01/11/2025,AM-18     ,647,323.5,6541.5,562.6,5978.9
01/11/2025,AM-19     ,1342,671,7372.52,234.7,7137.82
01/11/2025,AM-20     ,515,257.5,9434.3,1135.6,8298.7
01/11/2025,AM-21     ,453,226.5,8332.98,914.02,7418.96
01/11/2025,AM-22     ,714,357,6817.25,485,6332.25
01/11/2025,AM-23     ,474,237,6816.9,646.65,6170.25
01/11/2025,AM-24     ,582,291,16688.39,1372.51,15315.88
01/11/2025,AM-25     ,767,383.5,8155.49,584.72,7570.77
01/11/2025,AM-26     ,589,294.5,8944.84,839.1,8105.74
01/11/2025,AM-27     ,575,287.5,8922.77,878.13,8044.64
01/11/2025,AM-28     ,589,294.5,7440.93,709.31,6731.62
01/11/2025,AM-29     ,491,245.5,7278.01,719.75,6558.26
01/11/2025,AM-30     ,624,312,9661.21,826.9,8834.31
01/11/2025,AM-31     ,524,262,7738.94,736.75,7002.19
01/11/2025,AM-32     ,527,263.5,7866.73,771,7095.73
01/11/2025,AM-33     ,598,299,8424.28,747.55,7676.73
01/11/2025,AM-34     ,638,319,17843.02,1166.83,16676.19
01/11/2025,AM-35     ,371,185.5,7261,106,7155
01/11/2025,AM-36     ,581,290.5,6881.15,865.22,6015.93
01/11/2025,AM-37     ,1020,510,5321.92,449.9,4872.02
01/11/2025,AM-38     ,828,414,5643.98,391.75,5252.23
01/11/2025,AM-39     ,561,280.5,10453.8,970.9,9482.9
01/11/2025,AM-40     ,659,329.5,9285.46,752.89,8532.57
01/11/2025,AM-41     ,1531,765.5,5952.54,287.1,5665.44
01/11/2025,AM-42     ,1540,770,6128.15,328.4,5799.75
01/11/2025,AM-43     ,428,214,8441.83,796.53,7645.3
01/11/2025,AM-44     ,811,405.5,5732.54,600.92,5131.62
01/11/2025,AM-45     ,580,290,15023.94,1093.18,13930.76
01/11/2025,AM-46     ,453,226.5,8474.16,727.9,7746.26
01/11/2025,AM-47     ,1446,723,6538.5,354.93,6183.57
01/11/2025,AM-48     ,1371,685.5,5711.66,306.66,5405
01/11/2025,AM-49     ,1197,598.5,4454.35,20,4434.35
01/11/2025,AM-50     ,733,366.5,2763.39,19.7,2743.69
01/11/2025,AM-51     ,1327,663.5,4893.8,25.2,4868.6
01/11/2025,AM-52     ,1329,664.5,4943.3,26.8,4916.5
01/11/2025,AM-53     ,1023,511.5,4177.5,25.2,4152.3
01/11/2025,AM-54     ,315,157.5,1199.15,6.4,1192.75
01/11/2025,AM-55     ,779,389.5,3533.4,22,3511.4
01/11/2025,AM-56     ,590,295,17538.93,1333.05,16205.88
01/11/2025,AM-57     ,509,254.5,9610.81,1112.65,8498.16
01/11/2025,AM-58     ,575,287.5,10961.57,1131.25,9830.32
01/11/2025,AM-59     ,446,223,7532.31,768.81,6763.5
01/11/2025,AM-60     ,650,325,17622.42,1285.47,16336.95
01/11/2025,AM-61     ,332,166,6490.5,129.7,6360.8
01/11/2025,AM-62     ,566,283,15454.82,1140.2,14314.62
01/11/2025,AM-63     ,362,181,7069.2,139.15,6930.05
01/11/2025,AM-64     ,522,261,6099.72,611.48,5488.24
01/11/2025,AM-65     ,528,264,6111.76,597.78,5513.98
01/11/2025,AM-66     ,524,262,6403.52,515.73,5887.79
01/11/2025,AM-67     ,555,277.5,7010.76,503.08,6507.68
01/11/2025,AM-68     ,270,135,3789.6,13.6,3776
01/11/2025,AM-69     ,516,258,15899.3,1266.45,14632.85
01/11/2025,AM-70     ,364,182,5343.2,127.2,5216
01/11/2025,AM-71     ,210,105,2909.2,77.2,2832
01/11/2025,AM-72     ,247,123.5,3604.8,84.8,3520
01/11/2025,AM-73     ,495,247.5,13957,1100.95,12856.05
01/11/2025,AM-74     ,391,195.5,10121.4,1064.8,9056.6
01/11/2025,AM-75     ,487,243.5,14304.15,1097.45,13206.7
01/11/2025,AM-76     ,13,6.5,192.4,0.4,192
01/11/2025,AM-77     ,123,61.5,1687.6,23.6,1664
01/11/2025,AM-86     ,1658,829,6101.36,200,5901.36
01/11/2025,TM-002    ,435,217.5,6273.6,33.6,6240
01/11/2025,TM-003    ,454,227,6625.2,49.2,6576
01/11/2025,TM-004    ,482,241,7010.4,50.4,6960
01/11/2025,TM-005    ,289,144.5,4156.4,28.4,4128
01/11/2025,TM-007    ,539,269.5,7830.4,134.4,7696
01/11/2025,TM-008    ,281,140.5,4075.6,43.6,4032
01/11/2025,TM-010    ,474,237,6962.4,114.4,6848
01/11/2025,TM-012    ,396,198,5758.8,30.8,5728
01/11/2025,TM-013    ,193,96.5,2770.4,18.4,2752
01/11/2025,TM-014    ,573,286.5,8326.8,70.8,8256
01/11/2025,TM-015    ,495,247.5,7214,94,7120
01/11/2025,TM-016    ,564,282,8182.4,102.4,8080
01/11/2025,TM-017    ,403,201.5,5810.8,114.8,5696
01/11/2025,TM-018    ,334,167,4908,44,4864
01/11/2025,TM-019    ,521,260.5,7582.4,78.4,7504
01/11/2025,TM-024    ,393,196.5,5665.2,65.2,5600
01/11/2025,TM-025    ,404,202,5840.4,32.4,5808
01/11/2025,TM-026    ,317,158.5,4573.2,61.2,4512
01/11/2025,TM-027    ,460,230,6722.4,98.4,6624
01/11/2025,TM-028    ,464,232,6738.4,82.4,6656
01/11/2025,TM-029    ,450,225,6498.8,50.8,6448
01/11/2025,TM-030    ,470,235,6818.4,50.4,6768
01/11/2025,TM-031    ,550,275,7912,72,7840
01/11/2025,TM-032    ,476,238,6910,94,6816
01/11/2025,TM-033    ,367,183.5,5280,64,5216
01/11/2025,TM-034    ,472,236,6913.2,81.2,6832
01/11/2025,TM-035    ,465,232.5,6722.8,34.8,6688
01/11/2025,TM-038    ,467,233.5,6740,68,6672
01/11/2025,TM-039    ,358,179,5182.8,46.8,5136
01/11/2025,TM-040    ,427,213.5,6099.6,51.6,6048
01/11/2025,TM-041    ,487,243.5,7106,66,7040
01/11/2025,TM-046    ,296,148,4239.6,127.6,4112
01/11/2025,TM-047    ,157,78.5,2310.4,54.4,2256
01/11/2025,TM-048    ,181,90.5,2475.6,43.6,2432
01/11/2025,TM-049    ,450,225,6556.4,92.4,6464
01/11/2025,TM-050    ,267,133.5,3822,110,3712
01/11/2025,TM-055    ,392,196,5727.2,63.2,5664
01/11/2025,TM-056    ,422,211,6222.8,62.8,6160
01/11/2025,TM-057    ,384,192,5662,78,5584
01/11/2025,TM-058    ,532,266,7822.8,142.8,7680
01/11/2025,TM-059    ,495,247.5,7292,92,7200
01/11/2025,TM-060    ,281,140.5,4121.6,9.6,4112
01/11/2025,TM-061    ,591,295.5,8682.8,138.8,8544
01/11/2025,TM-062    ,492,246,7249.2,65.2,7184
01/11/2025,TM-063    ,309,154.5,4524.8,92.8,4432
01/11/2025,TM-064    ,457,228.5,6709.6,101.6,6608
01/11/2025,TM-065    ,461,230.5,6705.2,97.2,6608
01/11/2025,TM-066    ,486,243,6982.4,102.4,6880
01/11/2025,TM-072    ,472,236,6773.6,85.6,6688
01/11/2025,TM-073    ,342,171,4968,56,4912
01/11/2025,TM-074    ,558,279,8354.4,162.4,8192
01/11/2025,TM-075    ,449,224.5,6539.2,43.2,6496
01/11/2025,TM-076    ,497,248.5,7300.4,164.4,7136
01/12/2025,AM-01     ,734,367,22381.75,1614,20767.75
01/12/2025,AM-02     ,1517,758.5,7167.94,106.5,7061.44
01/12/2025,AM-03     ,731,365.5,6989.42,472.4,6517.02
01/12/2025,AM-04     ,676,338,7017.39,530.95,6486.44
01/12/2025,AM-05     ,573,286.5,10603.5,996.25,9607.25
01/12/2025,AM-06     ,667,333.5,17643.64,1405,16238.64
01/12/2025,AM-07     ,662,331,10846.1,1031.67,9814.43
01/12/2025,AM-070    ,13,6.5,192.4,0.4,192
01/12/2025,AM-071    ,9,4.5,128.4,0.4,128
01/12/2025,AM-072    ,2,1,16.4,0.4,16
01/12/2025,AM-076    ,51,25.5,754,18,736
01/12/2025,AM-08     ,65,32.5,1058.52,71.2,987.32
01/12/2025,AM-09     ,462,231,11321.76,1013.5,10308.26
01/12/2025,AM-10     ,676,338,18975.74,1551.43,17424.31
01/12/2025,AM-11     ,330,165,6520.3,147.8,6372.5
01/12/2025,AM-12     ,985,492.5,6522.89,530.56,5992.33
01/12/2025,AM-13     ,587,293.5,11022.38,968.95,10053.43
01/12/2025,AM-14     ,744,372,6877.48,541,6336.48
01/12/2025,AM-15     ,533,266.5,16474.8,1393.95,15080.85
01/12/2025,AM-16     ,595,297.5,8128.91,742.83,7386.08
01/12/2025,AM-17     ,584,292,10667.29,1297.85,9369.44
01/12/2025,AM-18     ,770,385,8485.65,677.6,7808.05
01/12/2025,AM-19     ,1382,691,8312.46,239.75,8072.71
01/12/2025,AM-20     ,378,189,7973.41,827.75,7145.66
01/12/2025,AM-21     ,610,305,11806.92,1069.35,10737.57
01/12/2025,AM-22     ,705,352.5,6605.05,516.85,6088.2
01/12/2025,AM-23     ,628,314,8867.66,722.96,8144.7
01/12/2025,AM-24     ,689,344.5,19273.92,1549.81,17724.11
01/12/2025,AM-25     ,720,360,11351.99,967.39,10384.6
01/12/2025,AM-26     ,527,263.5,7643.54,660.35,6983.19
01/12/2025,AM-27     ,531,265.5,7951.99,793.05,7158.94
01/12/2025,AM-28     ,476,238,7459.44,820.9,6638.54
01/12/2025,AM-29     ,518,259,8712.53,859.8,7852.73
01/12/2025,AM-30     ,648,324,9652.09,905.7,8746.39
01/12/2025,AM-31     ,613,306.5,8721.81,835.18,7886.63
01/12/2025,AM-32     ,635,317.5,9027.37,819.25,8208.12
01/12/2025,AM-33     ,564,282,8139.04,887.95,7251.09
01/12/2025,AM-34     ,400,200,11934.8,1068.25,10866.55
01/12/2025,AM-35     ,353,176.5,6818.24,179.3,6638.94
01/12/2025,AM-36     ,563,281.5,8273.64,895.72,7377.92
01/12/2025,AM-37     ,814,407,5046.88,431.96,4614.92
01/12/2025,AM-38     ,1041,520.5,5794.03,463.05,5330.98
01/12/2025,AM-39     ,480,240,9704.1,815.25,8888.85
01/12/2025,AM-40     ,540,270,9450.85,771.84,8679.01
01/12/2025,AM-41     ,1636,818,6360.42,310.56,6049.86
01/12/2025,AM-42     ,1549,774.5,6368.9,269.94,6098.96
01/12/2025,AM-43     ,588,294,11069.12,1036.86,10032.26
01/12/2025,AM-44     ,937,468.5,4889.23,388.36,4500.87
01/12/2025,AM-45     ,693,346.5,20699.53,1803.25,18896.28
01/12/2025,AM-46     ,380,190,6288.29,691.9,5596.39
01/12/2025,AM-47     ,1418,709,6208.46,294.48,5913.98
01/12/2025,AM-48     ,1549,774.5,6055.88,313.27,5742.61
01/12/2025,AM-49     ,744,372,3350.3,23.2,3327.1
01/12/2025,AM-50     ,575,287.5,2167.25,10.4,2156.85
01/12/2025,AM-51     ,1295,647.5,4769.75,22.4,4747.35
01/12/2025,AM-52     ,1377,688.5,5060.8,26,5034.8
01/12/2025,AM-53     ,1376,688,5153.45,28.4,5125.05
01/12/2025,AM-54     ,365,182.5,1659,10,1649
01/12/2025,AM-55     ,1313,656.5,4924.15,26.4,4897.75
01/12/2025,AM-56     ,471,235.5,12841.64,853.65,11987.99
01/12/2025,AM-57     ,616,308,10631.3,1126.85,9504.45
01/12/2025,AM-58     ,542,271,9664.77,819.55,8845.22
01/12/2025,AM-59     ,540,270,9248.66,939.11,8309.55
01/12/2025,AM-60     ,593,296.5,16028.67,1487.66,14541.01
01/12/2025,AM-61     ,347,173.5,7075.4,198.4,6877
01/12/2025,AM-62     ,529,264.5,14135.68,677.16,13458.52
01/12/2025,AM-63     ,381,190.5,7712.2,133.2,7579
01/12/2025,AM-64     ,578,289,6558.72,548.56,6010.16
01/12/2025,AM-65     ,554,277,6118.46,499.2,5619.26
01/12/2025,AM-66     ,550,275,6277.49,598.44,5679.05
01/12/2025,AM-67     ,525,262.5,6116.52,556.34,5560.18
01/12/2025,AM-68     ,269,134.5,7172.8,500.8,6672
01/12/2025,AM-69     ,312,156,8858.34,628.05,8230.29
01/12/2025,AM-70     ,337,168.5,4763.6,75.6,4688
01/12/2025,AM-71     ,254,127,5968.2,341.45,5626.75
01/12/2025,AM-72     ,332,166,4720.8,80.8,4640
01/12/2025,AM-73     ,384,192,9830.15,859.9,8970.25
01/12/2025,AM-74     ,427,213.5,10007.2,1088.1,8919.1
01/12/2025,AM-75     ,288,144,7564.9,691.05,6873.85
01/12/2025,AM-76     ,135,67.5,3896.2,263.7,3632.5
01/12/2025,AM-77     ,209,104.5,5159.2,382.55,4776.65
01/12/2025,AM-86     ,1687,843.5,6208.45,208,6000.45
01/12/2025,TM-002    ,472,236,6881.2,33.2,6848
01/12/2025,TM-003    ,299,149.5,4363.6,59.6,4304
01/12/2025,TM-004    ,508,254,7333.6,85.6,7248
01/12/2025,TM-005    ,470,235,6782.8,110.8,6672
01/12/2025,TM-007    ,603,301.5,8869.2,101.2,8768
01/12/2025,TM-008    ,521,260.5,7526,70,7456
01/12/2025,TM-009    ,9,4.5,97.2,1.2,96
01/12/2025,TM-010    ,147,73.5,2134,22,2112
01/12/2025,TM-012    ,472,236,6820,84,6736
01/12/2025,TM-013    ,471,235.5,6939.6,139.6,6800
01/12/2025,TM-014    ,451,225.5,6530.8,82.8,6448
01/12/2025,TM-015    ,600,300,8696,72,8624
01/12/2025,TM-016    ,451,225.5,6547.2,99.2,6448
01/12/2025,TM-017    ,517,258.5,7571.6,99.6,7472
01/12/2025,TM-018    ,534,267,7718,86,7632
01/12/2025,TM-019    ,533,266.5,7753.2,73.2,7680
01/12/2025,TM-024    ,471,235.5,6909.6,157.6,6752
01/12/2025,TM-025    ,407,203.5,5888.8,48.8,5840
01/12/2025,TM-026    ,537,268.5,7666,34,7632
01/12/2025,TM-027    ,491,245.5,7108.8,84.8,7024
01/12/2025,TM-028    ,520,260,7668,164,7504
01/12/2025,TM-029    ,505,252.5,7348,68,7280
01/12/2025,TM-030    ,466,233,6707.6,35.6,6672
01/12/2025,TM-031    ,553,276.5,8101.6,133.6,7968
01/12/2025,TM-032    ,378,189,5565.6,77.6,5488
01/12/2025,TM-033    ,537,268.5,7813.2,85.2,7728
01/12/2025,TM-034    ,560,280,8164.4,20.4,8144
