Fecha,Ruta,Efectivo,Tarifa Incompleta,Overpay,Monto Pasajes,Monto Tarjeta Gral,Monto Tarjeta Per,Monto Tarjeta Bpd,Recargas,Recargas Error,Monto Total Efectivo,Monto Total Tarjetas,Pasajes Efectivo,Pasajes Tarjeta Gral,Pasajes Tarjeta Per,Pasajes Bpd,Total Pasajes Tarjeta,Total Pasajes,Ingreso Total
27/10/2022,A18,11069,944,609.5,10459.5,11020,1619.75,817,0,0,12013,13456.75,1101,1304,402,172,1878,2979,25469.75
27/10/2022,A19,32275.5,2264.5,1657,30618.5,28134.25,2769.25,1206.5,0,0,34540,32110,3223,3490,731,254,4475,7698,66650
27/10/2022,A20,22052,1385.5,1171,20881,16729.5,1900,859.75,0,0,23437.5,19489.25,2198,2075,511,181,2767,4965,42926.75
27/10/2022,A21,24327.5,2047.5,1290,23037.5,26571.5,1719.5,845.5,0,0,26375,29136.5,2425,3404,513,178,4095,6520,55511.5
28/10/2022,A03,1657,95.5,89.5,1567.5,755.25,175.75,223.25,0,0,1752.5,1154.25,165,102,43,47,192,357,2906.75
28/10/2022,A05,1561,108,88.5,1472.5,1648.25,185.25,166.25,0,0,1669,1999.75,155,241,73,35,349,504,3668.75
28/10/2022,A06,4747,548.5,263,4484,5757,560.5,389.5,0,0,5295.5,6707,472,800,159,82,1041,1513,12002.5
28/10/2022,A07,733.5,99.5,59,674.5,1035.5,133,128.25,0,0,833,1296.75,71,144,33,27,204,275,2129.75
28/10/2022,A08,11789.5,890.5,636.5,11153,5481.5,722,403.75,0,0,12680,6607.25,1174,701,196,85,982,2156,19287.25
28/10/2022,A09,1263,138,66,1197,1197,57,19,0,0,1401,1273,126,161,22,4,187,313,2674
28/10/2022,A10,630.5,48.5,32,598.5,232.75,66.5,38,0,0,679,337.25,63,31,15,8,54,117,1016.25
28/10/2022,A13,403,20,23,380,280.25,104.5,42.75,0,0,423,427.5,40,37,24,9,70,110,850.5
28/10/2022,A15,3855.5,296.5,207.5,3648,5386.5,750.5,204.25,0,0,4152,6341.25,384,729,173,43,945,1329,10493.25
28/10/2022,A16,7307.5,509.5,353.5,6954,7704.5,1600.75,845.5,0,0,7817,10150.75,732,986,385,178,1549,2281,17967.75
28/10/2022,A17,4493,319,208.5,4284.5,3966.25,650.75,365.75,0,0,4812,4982.75,451,520,163,77,760,1211,9794.75
28/10/2022,A18,10608.5,873.5,624,9984.5,11808.5,1657.75,755.25,0,0,11482,14221.5,1051,1395,401,159,1955,3006,25703.5
28/10/2022,A19,35219.5,2719,1884,33335.5,27388.5,2365.5,1287.25,0,0,37938.5,31041.25,3509,3388,602,271,4261,7770,68979.75
28/10/2022,A20,24437,1809.5,1314,23123,17024,2161.25,855,0,0,26246.5,20040.25,2434,2170,557,180,2907,5341,46286.75
28/10/2022,A21,25112,2025.5,1314.5,23797.5,26343.5,1586.5,726.75,0,0,27137.5,28656.75,2505,3343,463,153,3959,6464,55794.25
29/10/2022,A03,1558.5,138,86,1472.5,574.75,123.5,118.75,0,0,1696.5,817,155,72,28,25,125,280,2513.5
29/10/2022,A05,1678.5,101,92,1586.5,1961.75,204.25,166.25,0,0,1779.5,2332.25,167,270,63,35,368,535,4111.75
29/10/2022,A06,4471.5,463,253.5,4218,4892.5,427.5,242.25,0,0,4934.5,5562.25,444,657,122,51,830,1274,10496.75
29/10/2022,A07,911.5,58,47,864.5,650.75,71.25,85.5,0,0,969.5,807.5,91,95,16,18,129,220,1777
29/10/2022,A08,12734,1310.5,688,12046,5092,546.25,266,0,0,14044.5,5904.25,1268,669,154,56,879,2147,19948.75
29/10/2022,A09,1494,174.5,88,1406,874,47.5,33.25,0,0,1668.5,954.75,148,132,16,7,155,303,2623.25
29/10/2022,A10,348,52.5,15.5,332.5,232.75,47.5,47.5,0,0,400.5,327.75,35,30,12,10,52,87,728.25
29/10/2022,A13,368,39,16.5,351.5,199.5,14.25,19,0,0,407,232.75,37,23,3,4,30,67,639.75
29/10/2022,A15,4024.5,281.5,224.5,3800,3766.75,323,114,0,0,4306,4203.75,400,499,75,24,598,998,8509.75
29/10/2022,A16,6459.5,526,322.5,6137,7433.75,1182.75,745.75,0,0,6985.5,9362.25,646,919,269,157,1345,1991,16347.75
29/10/2022,A17,4850.5,278.5,243,4607.5,2764.5,503.5,251.75,0,0,5129,3519.75,485,369,125,53,547,1032,8648.75
29/10/2022,A18,8523.5,932.5,477,8046.5,10260,916.75,346.75,0,0,9456,11523.5,847,1235,227,73,1535,2382,20979.5
29/10/2022,A19,30816,2355,1584.5,29231.5,21674.25,1743.25,945.25,0,0,33171,24362.75,3077,2659,430,199,3288,6365,57533.75
29/10/2022,A20,19435,1664,1014.5,18420.5,14801,1244.5,641.25,0,0,21099,16686.75,1939,1878,327,135,2340,4279,37785.75
29/10/2022,A21,20790.5,1904.5,1154,19636.5,20011.75,1045,441.75,0,0,22695,21498.5,2067,2520,295,93,2908,4975,44193.5
30/10/2022,A03,2279,131.5,141.5,2137.5,479.75,104.5,95,0,0,2410.5,679.25,225,60,23,20,103,328,3089.75
30/10/2022,A05,1671.5,91.5,94.5,1577,1600.75,180.5,109.25,0,0,1763,1890.5,166,208,54,23,285,451,3653.5
30/10/2022,A06,4134.5,346.5,239.5,3895,3101.75,299.25,280.25,0,0,4481,3681.25,410,416,81,59,556,966,8162.25
30/10/2022,A07,0,0,0,0,171,14.25,9.5,0,0,0,194.75,0,21,4,2,27,27,194.75
30/10/2022,A08,12601.5,1384,774,11827.5,4066,432.25,275.5,0,0,13985.5,4773.75,1245,513,114,58,685,1930,18759.25
30/10/2022,A09,208.5,19,9,199.5,213.75,38,14.25,0,0,227.5,266,21,23,8,3,34,55,493.5
30/10/2022,A10,575,44.5,43,532,232.75,19,19,0,0,619.5,270.75,56,31,4,4,39,95,890.25
30/10/2022,A13,210,36,20,190,85.5,23.75,9.5,0,0,246,118.75,20,10,5,2,17,37,364.75
30/10/2022,A15,3370,215.5,159,3211,2280,242.25,61.75,0,0,3585.5,2584,338,304,54,13,371,709,6169.5
30/10/2022,A16,6321.5,469.5,327,5994.5,4987.5,983.25,584.25,0,0,6791,6555,631,600,234,123,957,1588,13346
30/10/2022,A17,4393,249,232,4161,2902.25,465.5,166.25,0,0,4642,3534,438,359,110,35,504,942,8176
30/10/2022,A18,7931,636,492.5,7438.5,6042,627,294.5,0,0,8567,6963.5,783,706,145,62,913,1696,15530.5
30/10/2022,A19,25825,2089.5,1286.5,24538.5,16169,1363.25,760,0,0,27914.5,18292.25,2583,1964,331,160,2455,5038,46206.75
30/10/2022,A20,13951,1175.5,717.5,13233.5,8982.25,821.75,389.5,0,0,15126.5,10193.5,1393,1127,198,82,1407,2800,25320
30/10/2022,A21,13456.5,1113.5,726.5,12730,11495,636.5,232.75,0,0,14570,12364.25,1340,1431,189,49,1669,3009,26934.25
31/10/2022,A03,1642,132.5,74.5,1567.5,665,218.5,223.25,0,0,1774.5,1106.75,165,85,54,47,186,351,2881.25
31/10/2022,A05,3482,184.5,195,3287,3382,546.25,327.75,0,0,3666.5,4256,346,462,153,69,684,1030,7922.5
31/10/2022,A06,6390,726,386,6004,6878,764.75,422.75,0,0,7116,8065.5,632,929,222,89,1240,1872,15181.5
31/10/2022,A07,2797,233,156,2641,2327.5,475,342,0,0,3030,3144.5,278,323,122,72,517,795,6174.5
31/10/2022,A08,13988.5,1174,745.5,13243,5956.5,769.5,375.25,0,0,15162.5,7101.25,1394,759,206,79,1044,2438,22263.75
31/10/2022,A09,2499,192.5,152.5,2346.5,2717,432.25,156.75,0,0,2691.5,3306,247,325,91,33,449,696,5997.5
31/10/2022,A10,647.5,108.5,30,617.5,218.5,33.25,42.75,0,0,756,294.5,65,27,8,9,44,109,1050.5
31/10/2022,A13,301,25,16,285,213.75,52.25,23.75,0,0,326,289.75,30,28,11,5,44,74,615.75
31/10/2022,A15,3636,298.5,187.5,3448.5,4161,565.25,166.25,0,0,3934.5,4892.5,363,582,143,35,760,1123,8827
31/10/2022,A16,7025.5,470,337.5,6688,7495.5,1486.75,850.25,0,0,7495.5,9832.5,704,917,346,179,1442,2146,17328
31/10/2022,A17,4333.5,288,210.5,4123,2289.5,446.5,223.25,0,0,4621.5,2959.25,434,297,102,47,446,880,7580.75
31/10/2022,A18,9962,743.5,538,9424,7424.25,1144.75,437,0,0,10705.5,9006,992,864,261,92,1217,2209,19711.5
31/10/2022,A19,35685,2632.5,1922,33763,25061,2740.75,1206.5,0,0,38317.5,29008.25,3554,3074,701,254,4029,7583,67325.75
31/10/2022,A20,20423.5,1136.5,1138.5,19285,13513.75,1482,693.5,0,0,21560,15689.25,2030,1725,427,146,2298,4328,37249.25
31/10/2022,A21,25131.5,1849.5,1400.5,23731,25179.75,1634,774.25,0,0,26981,27588,2498,3183,477,163,3823,6321,54569
01/11/2022,A03,1971.5,119.5,100,1871.5,717.25,266,161.5,0,0,2091,1144.75,197,91,60,34,185,382,3235.75
01/11/2022,A05,4661,243.5,253,4408,3828.5,565.25,384.75,0,0,4904.5,4778.5,464,532,163,81,776,1240,9683
01/11/2022,A06,7635.5,882,463,7172.5,8136.75,864.5,570,0,0,8517.5,9571.25,755,1095,245,120,1460,2215,18088.75
01/11/2022,A07,2250,219,131.5,2118.5,1491.5,289.75,266,0,0,2469,2047.25,223,206,73,56,335,558,4516.25
01/11/2022,A08,12059.5,1276,669,11390.5,6483.75,812.25,460.75,0,0,13335.5,7756.75,1199,819,217,97,1133,2332,21092.25
01/11/2022,A09,3115,200.5,170,2945,3258.5,513,142.5,0,0,3315.5,3914,310,381,108,30,519,829,7229.5
01/11/2022,A10,523.5,77.5,20,503.5,308.75,104.5,85.5,0,0,601,498.75,53,41,22,18,81,134,1099.75
01/11/2022,A13,664,54,37,627,346.75,123.5,61.75,0,0,718,532,66,40,26,13,79,145,1250
01/11/2022,A15,3837,299,198.5,3638.5,4764.25,608,194.75,0,0,4136,5567,383,666,154,41,861,1244,9703
01/11/2022,A16,6544.5,380,322,6222.5,7671.25,1510.5,888.25,0,0,6924.5,10070,655,952,352,187,1491,2146,16994.5
01/11/2022,A17,4121,230,235.5,3885.5,2978.25,484.5,261.25,0,0,4351,3724,409,393,127,55,575,984,8075
01/11/2022,A18,10111.5,741,573.5,9538,10478.5,1591.25,679.25,0,0,10852.5,12749,1004,1241,405,143,1789,2793,23601.5
01/11/2022,A19,28293,2272.5,1484,26809,23783.25,2375,1163.75,0,0,30565.5,27322,2822,2924,617,245,3786,6608,57887.5
01/11/2022,A20,19691,1218.5,1099.5,18591.5,15147.75,1686.25,793.25,0,0,20909.5,17627.25,1957,1933,492,167,2592,4549,38536.75
01/11/2022,A21,26890.5,2040.5,1430.5,25460,27958.5,2009.25,836,0,0,28931,30803.75,2680,3550,562,176,4288,6968,59734.75
01/11/2022,RUTA_99_DEFAULT,0,0,0,0,370.5,52.25,23.75,0,0,0,446.5,0,71,11,5,87,87,446.5
02/11/2022,A03,1426,118,67.5,1358.5,522.5,171,80.75,0,0,1544,774.25,143,68,38,17,123,266,2318.25
02/11/2022,A05,2721,232.5,146.5,2574.5,3800,456,356.25,0,0,2953.5,4612.25,271,512,119,75,706,977,7565.75
02/11/2022,A06,5472,646,313.5,5158.5,6602.5,631.75,275.5,0,0,6118,7509.75,543,891,170,58,1119,1662,13627.75
02/11/2022,A07,1853,161,105,1748,1353.75,261.25,251.75,0,0,2014,1866.75,184,184,59,53,296,480,3880.75
02/11/2022,A08,11551,1314.5,626,10925,6108.5,646,256.5,0,0,12865.5,7011,1150,790,167,54,1011,2161,19876.5
02/11/2022,A09,1666.5,226,108.5,1558,2460.5,213.75,90.25,0,0,1892.5,2764.5,164,291,45,19,355,519,4657
02/11/2022,A10,471.5,58,25,446.5,213.75,47.5,14.25,0,0,529.5,275.5,47,29,10,3,42,89,805
02/11/2022,A13,399,53,19,380,237.5,66.5,57,0,0,452,361,40,30,15,12,57,97,813
02/11/2022,A15,3084.5,169,149,2935.5,3819,437,147.25,0,0,3253.5,4403.25,309,534,102,31,667,976,7656.75
02/11/2022,A16,4670,476,233.5,4436.5,5985,959.5,532,0,0,5146,7476.5,467,722,217,112,1051,1518,12622.5
02/11/2022,A17,2655.5,218.5,138,2517.5,2607.75,470.25,204.25,0,0,2874,3282.25,265,359,124,43,526,791,6156.25
02/11/2022,A18,5539.5,509.5,305,5234.5,7486,560.5,299.25,0,0,6049,8345.75,551,882,137,63,1082,1633,14394.75
02/11/2022,A19,24534.5,2119.5,1392.5,23142,21237.25,1510.5,707.75,0,0,26654,23455.5,2436,2632,376,149,3157,5593,50109.5
02/11/2022,A20,13907,1262,721,13186,13528,931,432.25,0,0,15169,14891.25,1388,1748,258,91,2097,3485,30060.25
02/11/2022,A21,24781,1920.5,1363.5,23417.5,27896.75,1387,603.25,0,0,26701.5,29887,2465,3535,392,127,4054,6519,56588.5
02/11/2022,RUTA_99_DEFAULT,0,0,0,0,1016.5,152,47.5,0,0,0,1216,0,161,32,10,203,203,1216
03/11/2022,A03,1659,85.5,82,1577,555.75,180.5,175.75,0,0,1744.5,912,166,72,40,37,149,315,2656.5
03/11/2022,A05,3191.5,195,170.5,3021,3828.5,541.5,465.5,0,0,3386.5,4835.5,318,522,165,98,785,1103,8222
03/11/2022,A06,6459.5,646.5,379.5,6080,6816.25,840.75,422.75,0,0,7106,8079.75,640,890,220,89,1199,1839,15185.75
03/11/2022,A07,2107,272,121.5,1985.5,1591.25,237.5,242.25,0,0,2379,2071,209,216,57,51,324,533,4450
03/11/2022,A08,12845.5,1222.5,780.5,12065,7058.5,935.75,384.75,0,0,14068,8379,1270,901,242,81,1224,2494,22447
03/11/2022,A10,561.5,69.5,29.5,532,275.5,52.25,28.5,0,0,631,356.25,56,35,11,6,52,108,987.25
03/11/2022,A13,702.5,45,37.5,665,256.5,66.5,52.25,0,0,747.5,375.25,70,33,14,11,58,128,1122.75
03/11/2022,A15,2472,253.5,135,2337,3581.5,522.5,118.75,0,0,2725.5,4222.75,246,482,110,25,617,863,6948.25
03/11/2022,A16,6043.5,398,315,5728.5,6996.75,1477.25,907.25,0,0,6441.5,9381.25,603,879,345,191,1415,2018,15822.75
03/11/2022,A17,3676,306,180,3496,2926,565.25,270.75,0,0,3982,3762,368,387,152,57,596,964,7744
03/11/2022,A18,12630.5,984,765,11865.5,13504.25,1928.5,864.5,0,0,13614.5,16297.25,1249,1592,482,182,2256,3505,29911.75
03/11/2022,A19,24294.5,2114.5,1333,22961.5,20824,2009.25,888.25,0,0,26409,23721.5,2417,2575,527,187,3289,5706,50130.5
03/11/2022,A20,20707.5,1088.5,1061.5,19646,15399.5,1738.5,779,0,0,21796,17917,2068,1979,530,164,2673,4741,39713
03/11/2022,A21,31377,2245.5,1670.5,29706.5,32594.5,2451,1135.25,0,0,33622.5,36180.75,3127,4131,724,239,5094,8221,69803.25
03/11/2022,RUTA_99_DEFAULT,0,0,0,0,1187.5,213.75,85.5,0,0,0,1486.75,0,186,45,18,249,249,1486.75
04/11/2022,A03,1943.5,97.5,100.5,1843,527.25,228,161.5,0,0,2041,916.75,194,68,55,34,157,351,2957.75
04/11/2022,A05,4050.5,241,203,3847.5,3852.25,641.25,413.25,0,0,4291.5,4906.75,405,522,187,87,796,1201,9198.25
04/11/2022,A06,5411,518,328.5,5082.5,5823.5,589,394.25,0,0,5929,6806.75,535,802,162,83,1047,1582,12735.75
04/11/2022,A07,5422.5,557,311.5,5111,3785.75,570,299.25,0,0,5979.5,4655,538,493,144,63,700,1238,10634.5
04/11/2022,A08,16005.5,1422.5,919.5,15086,9514.25,1463,603.25,0,0,17428,11580.5,1588,1203,356,127,1686,3274,29008.5
04/11/2022,A10,376,55,43.5,332.5,251.75,33.25,9.5,0,0,431,294.5,35,36,7,2,45,80,725.5
04/11/2022,A13,769,57,37.5,731.5,313.5,80.75,23.75,0,0,826,418,77,42,17,5,64,141,1244
04/11/2022,A15,2953.5,321.5,141.5,2812,3363,456,152,0,0,3275,3971,296,473,98,32,603,899,7246
04/11/2022,A16,6714.5,549,340,6374.5,7300.75,1410.75,764.75,0,0,7263.5,9476.25,671,895,331,161,1387,2058,16739.75
04/11/2022,A17,4093.5,282.5,198.5,3895,3059,655.5,275.5,0,0,4376,3990,410,411,159,58,628,1038,8366
04/11/2022,A18,10263.5,850,583,9680.5,10630.5,1539,679.25,0,0,11113.5,12848.75,1019,1273,387,143,1803,2822,23962.25
04/11/2022,A19,30425.5,2796,1669,28756.5,25783,2365.5,1116.25,0,0,33221.5,29264.75,3027,3198,623,235,4056,7083,62486.25
04/11/2022,A20,17911,1307.5,896.5,17014.5,13661,1543.75,698.25,0,0,19218.5,15903,1791,1702,421,147,2270,4061,35121.5
04/11/2022,A21,30518.5,2149,1572,28946.5,30362,2275.25,921.5,0,0,32667.5,33558.75,3047,3818,646,194,4658,7705,66226.25
04/11/2022,RUTA_99_DEFAULT,0,0,0,0,1102,142.5,85.5,0,0,0,1330,0,141,30,18,189,189,1330
05/11/2022,A03,1218,67.5,59,1159,555.75,66.5,99.75,0,0,1285.5,722,122,72,20,21,113,235,2007.5
05/11/2022,A05,2458,159,130.5,2327.5,3415.25,375.25,323,0,0,2617,4113.5,245,446,101,68,615,860,6730.5
05/11/2022,A06,4226,466,236,3990,4688.25,403.75,294.5,0,0,4692,5386.5,420,631,109,62,802,1222,10078.5
05/11/2022,A07,5047,337,268.5,4778.5,3676.5,346.75,308.75,0,0,5384,4332,503,458,87,65,610,1113,9716
05/11/2022,A08,10763.5,1009.5,598.5,10165,5362.75,650.75,299.25,0,0,11773,6312.75,1070,689,168,63,920,1990,18085.75
05/11/2022,A09,259.5,12,12.5,247,228,28.5,0,0,0,271.5,256.5,26,33,8,0,41,67,528
05/11/2022,A10,431.5,70.5,23,408.5,209,42.75,4.75,0,0,502,256.5,43,28,9,1,38,81,758.5
05/11/2022,A13,269,48,12.5,256.5,133,42.75,14.25,0,0,317,190,27,15,9,3,27,54,507
05/11/2022,A15,6924.5,514,350.5,6574,5305.75,498.75,142.5,0,0,7438.5,5947,692,684,116,30,830,1522,13385.5
05/11/2022,A16,3999.5,363,190,3809.5,5006.5,954.75,489.25,0,0,4362.5,6450.5,401,638,223,103,964,1365,10813
05/11/2022,A17,2919,308,135.5,2783.5,2679,422.75,175.75,0,0,3227,3277.5,293,359,105,37,501,794,6504.5
05/11/2022,A18,8034.5,643,434.5,7600,8179.5,617.5,294.5,0,0,8677.5,9091.5,800,970,158,62,1190,1990,17769
05/11/2022,A19,28241.5,2459,1594,26647.5,20952.25,1672,798,0,0,30700.5,23422.25,2805,2560,430,168,3158,5963,54122.75
05/11/2022,A20,16067.5,1250,858,15209.5,11005.75,1035.5,517.75,0,0,17317.5,12559,1601,1412,278,109,1799,3400,29876.5
05/11/2022,A21,24094.5,1930,1323,22771.5,23460.25,1368,627,0,0,26024.5,25455.25,2397,2953,393,132,3478,5875,51479.75
05/11/2022,RUTA_99_DEFAULT,0,0,0,0,1358.5,109.25,80.75,0,0,0,1548.5,0,219,23,17,259,259,1548.5
06/11/2022,A03,2351,189,118.5,2232.5,646,237.5,190,0,0,2540,1073.5,235,81,51,40,172,407,3613.5
06/11/2022,A05,1945.5,86,112,1833.5,2569.75,422.75,218.5,0,0,2031.5,3211,193,328,101,46,475,668,5242.5
06/11/2022,A06,5269.5,492.5,348.5,4921,2949.75,384.75,256.5,0,0,5762,3591,518,378,92,54,524,1042,9353
06/11/2022,A07,4251.5,335.5,214,4037.5,2275.25,342,247,0,0,4587,2864.25,425,276,80,52,408,833,7451.25
06/11/2022,A08,11966.5,1040,747,11219.5,5025.5,503.5,223.25,0,0,13006.5,5752.25,1181,624,122,47,793,1974,18758.75
06/11/2022,A09,626.5,81,28,598.5,247,23.75,33.25,0,0,707.5,304,63,27,5,7,39,102,1011.5
06/11/2022,A10,630.5,54,32,598.5,147.25,61.75,19,0,0,684.5,228,63,21,13,4,38,101,912.5
06/11/2022,A15,3250.5,194,163,3087.5,2607.75,289.75,85.5,0,0,3444.5,2983,325,335,67,18,420,745,6427.5
06/11/2022,A16,3908.5,329,194,3714.5,3923.5,779,389.5,0,0,4237.5,5092,391,477,179,82,738,1129,9329.5
06/11/2022,A17,3156,173.5,173,2983,2052,380,152,0,0,3329.5,2584,314,259,87,32,378,692,5913.5
06/11/2022,A18,5700,757.5,323,5377,5472,475,185.25,0,0,6457.5,6132.25,566,643,114,39,796,1362,12589.75
06/11/2022,A19,26019.5,2393,1424,24595.5,15770,1306.25,736.25,0,0,28412.5,17812.5,2589,1904,312,155,2371,4960,46225
06/11/2022,A20,9314.5,789.5,489,8825.5,6640.5,532,285,0,0,10104,7457.5,929,819,135,60,1014,1943,17561.5
06/11/2022,A21,18002,1250,959,17043,15010,897.75,403.75,0,0,19252,16311.5,1794,1855,246,85,2186,3980,35563.5
06/11/2022,RUTA_99_DEFAULT,0,0,0,0,294.5,28.5,23.75,0,0,0,346.75,0,34,6,5,45,45,346.75
07/11/2022,A03,709.5,120.5,35,674.5,731.5,133,166.25,0,0,830,1030.75,71,91,28,35,154,225,1860.75
07/11/2022,A05,4086.5,204.5,210.5,3876,3562.5,446.5,313.5,0,0,4291,4322.5,408,478,131,66,675,1083,8613.5
07/11/2022,A06,5202.5,682,310,4892.5,5714.25,641.25,460.75,0,0,5884.5,6816.25,515,791,187,97,1075,1590,12700.75
07/11/2022,A07,5396,337.5,304,5092,3633.75,608,318.25,0,0,5733.5,4560,536,472,160,67,699,1235,10293.5
07/11/2022,A08,17396.5,1661.5,1037.5,16359,10027.25,1486.75,688.75,0,0,19058,12202.75,1722,1274,368,145,1787,3509,31260.75
07/11/2022,A09,1305,81,60.5,1244.5,726.75,85.5,33.25,0,0,1386,845.5,131,84,18,7,109,240,2231.5
07/11/2022,A10,608,44,38,570,251.75,52.25,47.5,0,0,652,351.5,60,33,14,10,57,117,1003.5
07/11/2022,A13,521.5,19,27.5,494,346.75,57,38,0,0,540.5,441.75,52,44,12,8,64,116,982.25
07/11/2022,A15,4176,315.5,243,3933,4840.25,650.75,228,0,0,4491.5,5719,414,669,157,48,874,1288,10210.5
07/11/2022,A16,8456,519.5,419,8037,7799.5,1714.75,902.5,0,0,8975.5,10416.75,846,981,408,190,1579,2425,19392.25
07/11/2022,A17,4662.5,363.5,235.5,4427,3025.75,684,285,0,0,5026,3994.75,466,405,174,60,639,1105,9020.75
07/11/2022,A18,10798,843,661.5,10136.5,11509.25,1743.25,717.25,0,0,11641,13969.75,1067,1359,421,151,1931,2998,25610.75
07/11/2022,A19,24934.5,1922.5,1355.5,23579,20629.25,2118.5,1106.75,0,0,26857,23854.5,2482,2578,547,233,3358,5840,50711.5
07/11/2022,A20,18633.5,1266.5,954,17679.5,13846.25,1586.5,745.75,0,0,19900,16178.5,1861,1746,440,157,2343,4204,36078.5
07/11/2022,A21,33053.5,2322,1779.5,31274,30932,2332.25,978.5,0,0,35375.5,34242.75,3292,3896,676,206,4778,8070,69618.25
07/11/2022,RUTA_99_DEFAULT,0,0,0,0,522.5,52.25,52.25,0,0,0,627,0,105,11,11,127,127,627
08/11/2022,A03,155,31,12.5,142.5,180.5,33.25,4.75,0,0,186,218.5,15,19,7,1,27,42,404.5
08/11/2022,A05,3820,245.5,200.5,3619.5,3790.5,608,375.25,0,0,4065.5,4773.75,381,504,171,79,754,1135,8839.25
08/11/2022,A06,4335,504,231,4104,5628.75,570,356.25,0,0,4839,6555,432,774,179,75,1028,1460,11394
08/11/2022,A07,4951.5,547,249,4702.5,3861.75,555.75,342,0,0,5498.5,4759.5,495,521,152,72,745,1240,10258
08/11/2022,A08,17368.5,1526.5,1019,16349.5,9789.75,1349,546.25,0,0,18895,11685,1721,1224,332,115,1671,3392,30580
08/11/2022,A09,1254.5,91,67,1187.5,579.5,90.25,52.25,0,0,1345.5,722,125,69,20,11,100,225,2067.5
08/11/2022,A10,800,89.5,30.5,769.5,232.75,57,61.75,0,0,889.5,351.5,81,31,12,13,56,137,1241
08/11/2022,A13,519,53.5,25,494,304,114,33.25,0,0,572.5,451.25,52,39,24,7,70,122,1023.75
08/11/2022,A15,3740.5,263.5,197,3543.5,5130,627,171,0,0,4004,5928,373,720,152,36,908,1281,9932
08/11/2022,A16,7822,589,383.5,7438.5,7970.5,1619.75,807.5,0,0,8411,10397.75,783,979,384,170,1533,2316,18808.75
08/11/2022,A17,4256.5,266.5,209.5,4047,3296.5,589,256.5,0,0,4523,4142,426,431,146,54,631,1057,8665
08/11/2022,A18,10880,777.5,610.5,10269.5,11167.25,1558,712.5,0,0,11657.5,13437.75,1081,1306,390,150,1846,2927,25095.25
08/11/2022,A19,28659,2371.5,1622,27037,24757,2422.5,1021.25,0,0,31030.5,28200.75,2846,3026,610,215,3851,6697,59231.25
08/11/2022,A20,19148.5,1405,1051,18097.5,16411.25,1686.25,769.5,0,0,20553.5,18867,1905,2026,462,162,2650,4555,39420.5
08/11/2022,A21,27529.5,2054.5,1452,26077.5,30457,2128,878.75,0,0,29584,33463.75,2745,3815,592,185,4592,7337,63047.75
08/11/2022,RUTA_99_DEFAULT,0,0,0,0,1458.25,190,123.5,0,0,0,1771.75,0,204,40,26,270,270,1771.75
09/11/2022,A05,3942,235,218,3724,4560,874,479.75,0,0,4177,5913.75,392,609,232,101,942,1334,10090.75
09/11/2022,A06,4618,461,276.5,4341.5,5771.25,622.25,308.75,0,0,5079,6702.25,457,787,175,65,1027,1484,11781.25
09/11/2022,A07,4657.5,586,268.5,4389,4412.75,541.5,451.25,0,0,5243.5,5405.5,462,566,153,95,814,1276,10649
09/11/2022,A08,16263.5,1384.5,892.5,15371,9504.75,1339.5,669.75,0,0,17648,11514,1618,1207,337,141,1685,3303,29162
09/11/2022,A09,1462.5,94,85,1377.5,717.25,123.5,14.25,0,0,1556.5,855,145,86,26,3,115,260,2411.5
09/11/2022,A10,638,45,39.5,598.5,228,71.25,33.25,0,0,683,332.5,63,30,16,7,53,116,1015.5
09/11/2022,A13,518,60,24,494,327.75,66.5,38,0,0,578,432.25,52,43,14,8,65,117,1010.25
09/11/2022,A15,3121,337.5,166.5,2954.5,5149,788.5,133,0,0,3458.5,6070.5,311,722,193,28,943,1254,9529
09/11/2022,A16,9538,702,484.5,9053.5,6802,1520,864.5,0,0,10240,9186.5,953,807,348,182,1337,2290,19426.5
09/11/2022,A17,4113,255.5,227.5,3885.5,3529.25,527.25,294.5,0,0,4368.5,4351,409,477,143,62,682,1091,8719.5
09/11/2022,A18,9834,773.5,571.5,9262.5,10730.25,1477.25,627,0,0,10607.5,12834.5,975,1245,361,132,1738,2713,23442
09/11/2022,A19,27293,2104,1548,25745,24989.75,2403.5,1087.75,0,0,29397,28481,2710,3081,611,229,3921,6631,57878
09/11/2022,A20,19873.5,1161,1016,18857.5,15271.25,1714.75,684,0,0,21034.5,17670,1985,1913,481,144,2538,4523,38704.5
09/11/2022,A21,25313,1914.5,1335,23978,27474,2018.75,798,0,0,27227.5,30290.75,2524,3429,557,168,4154,6678,57518.25
09/11/2022,RUTA_99_DEFAULT,0,0,0,0,1334.75,261.25,76,0,0,0,1672,0,214,55,16,285,285,1672
10/11/2022,A05,3546.5,195.5,164.5,3382,3781,522.5,399,0,0,3742,4702.5,356,514,167,84,765,1121,8444.5
10/11/2022,A06,3763,419,210,3553,5643,612.75,256.5,0,0,4182,6512.25,374,786,177,54,1017,1391,10694.25
10/11/2022,A07,5272.5,474.5,285,4987.5,3885.5,517.75,289.75,0,0,5747,4693,525,503,136,61,700,1225,10440
10/11/2022,A08,16123.5,1335.5,933,15190.5,10416.75,1553.25,655.5,0,0,17459,12625.5,1599,1319,371,138,1828,3427,30084.5
10/11/2022,A09,1346.5,45,73.5,1273,617.5,61.75,38,0,0,1391.5,717.25,134,75,15,8,98,232,2108.75
